11.log,11,000,[],mndo,-10.7310813384,-13.6124947752,0.7047748419,1.8212579217,6,2.3714,-0.0050704,000,0
1111-.log,1111-,000,[],mndo,-11.106054208,-12.4535619367,-1.4416591168,1.2650572356,11,0.0707,-0.0092247,000,0
1111-11-.log,1111-11-,000,[],mndo,-11.0734005474,-12.3112463991,-2.3257569784,-0.3093934345,16,1.8199,0.0152272,000,0
1111-11-11-.log,1111-11-11-,000,[],mndo,-8.7337657632,-10.2448139089,-3.676802187,-2.4863041432,21,5.6767,0.2225393,000,0
1111-11-11.log,1111-11-11,000,[],mndo,-8.3579765521,-10.3890342433,-2.8416848163,-1.0443729125,21,5.7474,0.1979815,000,0
1111-11.log,1111-11,000,[],mndo,-10.9729905409,-12.2366872073,-2.2895658379,-0.2062622896,16,1.9112,0.0285208,000,0
1111-1111-.log,1111-1111-,000,[],mndo,-9.3114634425,-11.2135391742,-4.5595394793,-1.9350015062,21,0.102,0.2111325,000,0
1111-1111.log,1111-1111,000,000,000,000,000,000,000,000,000,000,000,000
1111.log,1111,000,[],mndo,-11.0230594872,-12.4198198207,-1.348596184,1.2552611374,11,3.3821,-0.0065247,000,0
111111-.log,111111-,000,[],mndo,-11.0685024983,-12.3120627406,-2.3257569784,-0.3093934345,16,1.8562,0.0154081,000,0
111111-11-.log,111111-11-,000,[],mndo,-9.5261612612,-11.1351703887,-4.8360071393,-2.252286242,21,0.1256,0.1887558,000,0
111111-11.log,111111-11,000,000,000,000,000,000,000,000,000,000,000,000
111111.log,111111,000,[],mndo,-11.1797970583,-12.1730125691,-2.2604496571,-0.3385096152,16,3.4715,0.0106395,000,0
11111111-.log,11111111-,000,[],mndo,-8.7411128369,-10.2524330964,-3.6928569034,-2.4748753619,21,5.6564,0.2234986,000,0
11111111.log,11111111,000,[],mndo,-9.8344662403,-10.8742132175,-4.9342402351,-2.3238521815,21,2.6584,0.2124332,000,0
12aa.log,12aa,000,[],mndo,-9.0143151308,-13.1866366178,0.7820551721,1.6990788081,13,0.5499,0.0978673,000,0
12aa12aa-.log,12aa12aa-,000,[],mndo,-8.0861348274,-13.1362955577,-0.3058559546,1.148048285,25,0.001,0.1689011,000,0
12aa12aa-12aa-12aa-.log,12aa12aa-12aa-12aa-,000,[],mndo,-7.5582339805,-10.2478071611,-0.9510378659,-0.1575539125,49,0.6751,0.3158249,000,0
12aa12aa-12aa-12aa.log,12aa12aa-12aa-12aa,000,[],mndo,-7.5704791033,-10.2407322013,-0.9771607944,-0.1717038321,49,0.65,0.3130305,000,0
12aa12aa-12aa.log,12aa12aa-12aa,000,[],mndo,-7.7416387077,-10.1868536613,-0.7540274467,0.2821820506,37,0.6772,0.2398792,000,0
12aa12aa-12aa12aa-.log,12aa12aa-12aa12aa-,000,[],mndo,-7.5729281278,-10.2548821209,-0.9992020153,-0.1844931826,49,0.0043,0.3108738,000,0
12aa12aa-12aa12aa.log,12aa12aa-12aa12aa,000,[],mndo,-7.5655810542,-10.2701204959,-0.9809703881,-0.182044158,49,0.6775,0.3130526,000,0
12aa12aa.log,12aa12aa,000,[],mndo,-8.1215096264,-13.2037797897,-0.3249039233,1.1529463341,25,0.7647,0.1711245,000,0
12aa12aa12aa-12aa-.log,12aa12aa12aa-12aa-,000,[],mndo,-7.5585060944,-10.2611407392,-0.9632829886,-0.1785066781,49,0.0044,0.3152098,000,0
12aa12aa12aa-12aa.log,12aa12aa12aa-12aa,000,[],mndo,-7.5655810542,-10.2706647235,-0.9809703881,-0.182044158,49,0.6743,0.3130532,000,0
12aa12aa12aa.log,12aa12aa12aa,000,[],mndo,-7.7525232613,-10.1444039024,-0.7306256566,0.2808214814,37,0.5568,0.2449904,000,0
12aa12aa12aa12aa-.log,12aa12aa12aa12aa-,000,[],mndo,-7.5582339805,-10.2480792749,-0.9510378659,-0.1575539125,49,0.6685,0.3158249,000,0
12aa12aa12aa12aa.log,12aa12aa12aa12aa,000,[],mndo,-7.5546965006,-10.2167861835,-0.9287245311,-0.1455809036,49,0.0974,0.3192766,000,0
12ae.log,12ae,000,[],mndo,-8.8200258501,-10.5982897852,0.321910671,1.1094081199,17,0.3128,0.164654,000,0
12ae12ae-.log,12ae12ae-,000,[],mndo,-7.999058399,-10.5103970153,-0.6576991479,0.3722517312,33,0.2283,0.3068385,000,0
12ae12ae-12ae-12ae-.log,12ae12ae-12ae-12ae-,000,[],mndo,-7.5179611324,-10.035558367,-1.2558053651,-0.5749765409,65,1.4992,0.5947328,000,0
12ae12ae-12ae-12ae.log,12ae12ae-12ae-12ae,000,[],mndo,-7.537281215,-10.0682120276,-1.2781186998,-0.5823236146,65,1.0526,0.5965444,000,0
12ae12ae-12ae.log,12ae12ae-12ae,000,[],mndo,-7.6858553708,-10.1901190273,-1.0623324258,-0.2100718834,49,0.7724,0.4494614,000,0
12ae12ae-12ae12ae-.log,12ae12ae-12ae12ae-,000,[],mndo,-7.5285735721,-10.0937907285,-1.2868263427,-0.5785140208,65,1.0166,0.5921012,000,0
12ae12ae-12ae12ae.log,12ae12ae-12ae12ae,000,[],mndo,-7.5163284494,-10.0589601571,-1.2656014633,-0.5864053222,65,1.2936,0.5922588,000,0
12ae12ae.log,12ae12ae,000,[],mndo,-8.0559301913,-10.6303992182,-0.6938902884,0.3646325437,33,0.6183,0.306854,000,0
12ae12ae12ae-12ae-.log,12ae12ae12ae-12ae-,000,[],mndo,-7.5217707262,-10.0412727576,-1.2645130079,-0.5891264605,65,1.0741,0.5917362,000,0
12ae12ae12ae-12ae.log,12ae12ae12ae-12ae,000,[],mndo,-7.5351043043,-10.0766475566,-1.286282115,-0.5825957284,65,0.9478,0.5915904,000,0
12ae12ae12ae.log,12ae12ae12ae,000,[],mndo,-7.7220465114,-10.1577374805,-1.0677747026,-0.2370111534,49,0.7079,0.4496351,000,0
12ae12ae12ae12ae-.log,12ae12ae12ae12ae-,000,[],mndo,-7.538913898,-10.0437217822,-1.2669620325,-0.5738880856,65,0.454,0.5916133,000,0
12ae12ae12ae12ae.log,12ae12ae12ae12ae,000,[],mndo,-7.5440840609,-10.0233132443,-1.2558053651,-0.5815072731,65,0.8232,0.5927971,000,0
12af.log,12af,000,[],mndo,-8.8164883702,-9.7811319279,0.6533453264,1.5932265249,16,0.52,-0.0011904,000,0
12af12af-.log,12af12af-,000,[],mndo,-8.0104871803,-9.3356815742,-0.4917097063,0.9657320131,31,1.7718,-0.0260206,000,0
12af12af-12af-12af-.log,12af12af-12af-12af-,000,[],mndo,-7.4009521818,-8.344642974,-1.0737612071,-0.2571475775,61,4.5376,-0.0803696,000,0
12af12af-12af-12af.log,12af12af-12af-12af,000,[],mndo,-7.3895234006,-8.376752407,-1.0952582003,-0.2552427806,61,3.9101,-0.079914,000,0
12af12af-12af.log,12af12af-12af,000,[],mndo,-7.6338816277,-8.860570812,-0.8993362365,0.1529279773,46,2.4114,-0.0523006,000,0
12af12af-12af12af-.log,12af12af-12af12af-,000,[],mndo,-7.4804094227,-8.439066476,-1.1744433273,-0.3376932737,61,5.0851,-0.077772,000,0
12af12af-12af12af.log,12af12af-12af12af,000,[],mndo,-7.486668041,-8.4496789157,-1.1360752761,-0.3167405081,61,4.0216,-0.0742738,000,0
12af12af.log,12af12af,000,[],mndo,-8.0768829569,-9.3754101946,-0.4993288938,0.9679089238,31,0.7511,-0.0232843,000,0
12af12af12af-12af-.log,12af12af12af-12af-,000,[],mndo,-7.5027227575,-8.4766181858,-1.1885932469,-0.347217258,61,4.4337,-0.0760694,000,0
12af12af12af-12af.log,12af12af12af-12af,000,[],mndo,-7.4986410499,-8.4956661545,-1.1978451175,-0.3382375014,61,3.3013,-0.0748168,000,0
12af12af12af.log,12af12af12af,000,[],mndo,-7.7612309041,-8.9484635819,-0.9417859953,0.0810899239,46,1.4786,-0.0450142,000,0
12af12af12af12af-.log,12af12af12af12af-,000,[],mndo,-7.5800030876,-8.5332178642,-1.227233412,-0.399463115,61,2.905,-0.0703135,000,0
12af12af12af12af.log,12af12af12af12af,000,[],mndo,-7.5933366657,-8.5242381075,-1.1709058474,-0.3670815683,61,2.2367,-0.0664626,000,0
12ai.log,12ai,000,[],mndo,-9.0075122848,-10.0178709675,0.6413723175,1.4215226928,16,0.2691,0.1010027,000,0
12ai12ai-.log,12ai12ai-,000,[],mndo,-8.1144346666,-9.8494325014,-0.4759271037,0.8666825759,31,0.1535,0.1857818,000,0
12ai12ai-12ai-12ai-.log,12ai12ai-12ai-12ai-,000,[],mndo,-7.6172826835,-8.5851916074,-1.1202926735,-0.3651767714,61,0.5413,0.3512344,000,0
12ai12ai-12ai-12ai.log,12ai12ai-12ai-12ai,000,[],mndo,-7.6289835786,-8.5794772167,-1.1439665774,-0.3747007557,61,0.6332,0.3533193,000,0
12ai12ai-12ai.log,12ai12ai-12ai,000,[],mndo,-7.7878980603,-9.0886022087,-0.9211053436,0.0579602476,46,0.391,0.2708722,000,0
12ai12ai-12ai12ai-.log,12ai12ai-12ai12ai-,000,[],mndo,-7.6281672371,-8.6064164868,-1.1651914568,-0.3842247401,61,0.0967,0.3559899,000,0
12ai12ai-12ai12ai.log,12ai12ai-12ai12ai,000,[],mndo,-7.6208201634,-8.6202942925,-1.1475040573,-0.3872179923,61,0.3155,0.3534632,000,0
12ai12ai.log,12ai12ai,000,[],mndo,-8.1606940192,-9.8412690863,-0.4993288938,0.8713085111,31,0.3068,0.1831332,000,0
12ai12ai12ai-12ai-.log,12ai12ai12ai-12ai-,000,[],mndo,-7.6246297572,-8.6358047813,-1.1377079591,-0.3883064477,61,0.212,0.350415,000,0
12ai12ai12ai-12ai.log,12ai12ai12ai-12ai,000,[],mndo,-7.6325210585,-8.6211106341,-1.1551232448,-0.3864016508,61,0.1289,0.3529538,000,0
12ai12ai12ai.log,12ai12ai12ai,000,[],mndo,-7.815381558,-9.1234327801,-0.9077717655,0.0457151249,46,0.0506,0.2658859,000,0
12ai12ai12ai12ai-.log,12ai12ai12ai12ai-,000,[],mndo,-7.6352421969,-8.592538681,-1.129544544,-0.3711632758,61,0.6087,0.3504701,000,0
12ai12ai12ai12ai.log,12ai12ai12ai12ai,000,[],mndo,-7.6338816277,-8.6017905515,-1.1107686891,-0.3654488852,61,0.4055,0.3490419,000,0
12al.log,12al,000,[],mndo,-8.6983909642,-13.1825549102,0.6859989871,1.5651987995,19,1.8393,0.0323318,000,0
12al12al-.log,12al12al-,000,[],mndo,-7.8409602588,-10.0219526751,-0.3069444099,1.0128077072,37,2.2404,0.0359075,000,0
12al12al-12al-12al-.log,12al12al-12al-12al-,000,[],mndo,-7.3840811238,-9.2148630298,-0.9815146158,-0.190479687,73,4.0449,0.2745785,000,0
12al12al-12al-12al.log,12al12al-12al-12al,000,[],mndo,-7.3985031573,-9.3016673444,-1.0541690107,-0.2522495284,73,4.6222,0.3326467,000,0
12al12al-12al.log,12al12al-12al,000,[],mndo,-7.5345600766,-10.9569358245,-0.8098107836,0.2144257048,55,4.6259,0.2134061,000,0
12al12al-12al12al-.log,12al12al-12al12al-,000,[],mndo,-7.3462573003,-9.2148630298,-1.0509036446,-0.2078949727,73,5.4893,0.2269592,000,0
12al12al-12al12al.log,12al12al-12al12al,000,[],mndo,-7.3367333159,-9.2804424649,-1.0337604728,-0.2127930218,73,6.6288,0.2311957,000,0
12al12al.log,12al12al,000,[],mndo,-7.8540217231,-10.0472592621,-0.3551085594,0.9978414461,37,3.7094,0.0400639,000,0
12al12al12al-12al-.log,12al12al12al-12al-,000,[],mndo,-7.2866643696,-9.1364942443,-0.9578407118,-0.1515674081,73,5.4318,0.1623076,000,0
12al12al12al-12al.log,12al12al12al-12al,000,[],mndo,-7.2991816062,-9.2096928669,-1.0046442921,-0.1994594437,73,6.8675,0.220527,000,0
12al12al12al.log,12al12al12al,000,[],mndo,-7.4551028357,-10.932445579,-0.7357958195,0.3012300193,55,4.9766,0.0479809,000,0
12al12al12al12al-.log,12al12al12al12al-,000,[],mndo,-7.2091119256,-9.2254754695,-0.9270918481,-0.0881648837,73,5.0872,0.0509422,000,0
12al12al12al12al.log,12al12al12al12al,000,[],mndo,-7.225438756,-9.2608502686,-0.9151188392,-0.0979609819,73,5.2796,0.0560137,000,0
12dd.log,12dd,000,[],mndo,-10.035558367,-10.883465088,-0.598378331,-0.477015559,21,4.9863,0.1689627,000,0
12dd12dd-.log,12dd12dd-,000,[],mndo,-9.5253449197,-11.0750332304,-2.2656198201,-0.8634172098,41,0.0008,0.3240281,000,0
12dd12dd-12dd-12dd-.log,12dd12dd-12dd-12dd-,000,[],mndo,-9.2812588065,-10.1593701636,-3.0506682444,-2.4185477973,81,7.5448,0.6575071,000,0
12dd12dd-12dd-12dd.log,12dd12dd-12dd-12dd,000,[],mndo,-9.1446576595,-10.0393679608,-2.9908031999,-2.2582727464,81,1.2279,0.7268903,000,0
12dd12dd-12dd.log,12dd12dd-12dd,000,[],mndo,-9.2831636033,-10.5033220555,-2.7059000109,-1.9910569569,61,3.4386,0.4938866,000,0
12dd12dd-12dd12dd-.log,12dd12dd-12dd12dd-,000,[],mndo,-9.1789440032,-10.0875321102,-2.9763811664,-2.3290223445,81,0.0024,0.6638721,000,0
12dd12dd-4dd12dd.log,12dd12dd-4dd12dd,000,[],mndo,-9.1484672532,-10.7675445928,-3.1181524763,-2.1350051775,83,3.346,0.8544733,000,0
12dd12dd.log,12dd12dd,000,[],mndo,-9.5035758126,-11.009998023,-2.210108597,-0.8323962322,41,7.7206,0.3345303,000,0
12dd12dd12dd-12dd-.log,12dd12dd12dd-12dd-,000,[],mndo,-9.2992183198,-10.1871257751,-3.0776075144,-2.4128334067,81,0.0031,0.6572766,000,0
12dd12dd12dd-12dd.log,12dd12dd12dd-12dd,000,[],mndo,-9.2371763646,-10.1362404873,-3.0250895436,-2.3706557618,81,6.7732,0.6606935,000,0
12dd12dd12dd.log,12dd12dd12dd,000,[],mndo,-9.3598997058,-10.5664524661,-2.7548805018,-2.004390535,61,8.8783,0.501396,000,0
12dd12dd12dd12dd-.log,12dd12dd12dd12dd-,000,[],mndo,-9.2812588065,-10.1593701636,-3.0509403582,-2.4185477973,81,7.5489,0.6575082,000,0
12dd12dd12dd12dd.log,12dd12dd12dd12dd,000,[],mndo,-9.3367700295,-10.2273986232,-3.0868593849,-2.4533783687,81,8.0643,0.6689556,000,0
12dh.log,12dh,000,[],mndo,-8.973498055,-14.135497573,-0.1706153768,0.6411002037,20,3.0939,0.122197,000,0
12dh12dh-.log,12dh12dh-,000,[],mndo,-8.403691677,-12.4957395817,-1.3012483761,-0.3730680727,39,3.8869,0.2254858,000,0
12dh12dh-12dh-12dh-.log,12dh12dh-12dh-12dh-,000,[],mndo,-8.0695358832,-9.4548674355,-2.1178620057,-1.3494125255,77,7.4003,0.451551,000,0
12dh12dh-12dh-12dh.log,12dh12dh-12dh-12dh,000,[],mndo,-8.0170179124,-9.3672467795,-1.9668388253,-1.2484582914,77,6.1606,0.448724,000,0
12dh12dh-12dh.log,12dh12dh-12dh,000,[],mndo,-8.1465440996,-10.5468602697,-1.7660188124,-0.863145096,58,5.0341,0.3305261,000,0
12dh12dh-12dh12dh-.log,12dh12dh-12dh12dh-,000,[],mndo,-8.0102150664,-9.3716006009,-2.0405816756,-1.2547169097,77,6.0496,0.4350447,000,0
12dh12dh-4dh12dh.log,12dh12dh-4dh12dh,000,[],mndo,-8.1258634478,-9.9846730792,-1.8552721515,-1.2016547112,79,8.2113,0.656768,000,0
12dh12dh.log,12dh12dh,000,[],mndo,-8.4132156614,-12.6943826838,-1.3349904921,-0.3839526262,39,4.7464,0.2366248,000,0
12dh12dh12dh-12dh-.log,12dh12dh12dh-12dh-,000,[],mndo,-8.0298072628,-9.447248248,-2.0963650125,-1.3230174832,77,6.3879,0.4515841,000,0
12dh12dh12dh-12dh.log,12dh12dh12dh-12dh,000,[],mndo,-7.9879017317,-9.3672467795,-2.0460239523,-1.2617918695,77,6.4294,0.4435837,000,0
12dh12dh12dh.log,12dh12dh12dh,000,[],mndo,-8.1596055638,-10.5525746603,-1.8378568658,-0.9020573749,58,6.0604,0.3506278,000,0
12dh12dh12dh12dh-.log,12dh12dh12dh12dh-,000,[],mndo,-7.9808267719,-9.3329604358,-1.9978598029,-1.2585265035,77,6.5034,0.4522646,000,0
12dh12dh12dh12dh.log,12dh12dh12dh12dh,000,[],mndo,-8.0314399458,-9.448880931,-2.1235763963,-1.3532221193,77,7.3808,0.4643012,000,0
12ea.log,12ea,000,[],mndo,-8.8208421916,-10.598561899,0.3224548987,1.1094081199,17,0.3137,0.164704,000,0
12ea12ea-.log,12ea12ea-,000,[],mndo,-7.9993305129,-10.5103970153,-0.6576991479,0.3730680727,33,0.2277,0.3069401,000,0
12ea12ea-12ea-12ea-.log,12ea12ea-12ea-12ea-,000,[],mndo,-7.5386417842,-10.042361213,-1.2666899186,-0.5736159717,65,0.4461,0.5918215,000,0
12ea12ea-12ea-12ea.log,12ea12ea-12ea-12ea,000,[],mndo,-7.537281215,-10.0668514584,-1.277846586,-0.5820515007,65,1.0476,0.5967511,000,0
12ea12ea-12ea.log,12ea12ea-12ea,000,[],mndo,-7.6858553708,-10.1887584581,-1.062060312,-0.2095276557,49,0.7703,0.4496148,000,0
12ea12ea-12ea12ea-.log,12ea12ea-12ea12ea-,000,[],mndo,-7.5285735721,-10.0924301593,-1.2865542288,-0.578241907,65,1.0098,0.592307,000,0
12ea12ea-12ea12ea.log,12ea12ea-12ea12ea,000,[],mndo,-7.5348321904,-10.0755591013,-1.2860100012,-0.5823236146,65,0.9417,0.5917967,000,0
12ea12ea.log,12ea12ea,000,[],mndo,-8.0562023051,-10.6287665351,-0.6936181746,0.3654488852,33,0.6195,0.3069565,000,0
12ea12ea12ea-12ea-.log,12ea12ea12ea-12ea-,000,[],mndo,-7.5214986123,-10.0399121884,-1.2642408941,-0.5888543467,65,1.0667,0.5919422,000,0
12ea12ea12ea-12ea.log,12ea12ea12ea-12ea,000,[],mndo,-7.5160563356,-10.0578717018,-1.2653293494,-0.5861332083,65,1.2877,0.5924645,000,0
12ea12ea12ea.log,12ea12ea12ea,000,[],mndo,-7.7220465114,-10.1561047975,-1.0677747026,-0.2367390396,49,0.7059,0.4497914,000,0
12ea12ea12ea12ea-.log,12ea12ea12ea12ea-,000,[],mndo,-7.5179611324,-10.0344699117,-1.2555332512,-0.5747044271,65,1.4945,0.5949341,000,0
12ea12ea12ea12ea.log,12ea12ea12ea12ea,000,[],mndo,-7.5438119471,-10.0219526751,-1.2555332512,-0.5812351592,65,0.8164,0.5930067,000,0
12ee.log,12ee,000,[],mndo,-8.7952634907,-9.1209837555,0.2576918051,0.3374211598,21,0.2088,0.2334309,000,0
12ee12ee-.log,12ee12ee-,000,[],mndo,-7.9008253033,-9.0834320458,-0.939064857,0.2582360328,41,0.0009,0.4485091,000,0
12ee12ee-12ee-12ee-.log,12ee12ee-12ee-12ee-,000,[],mndo,-7.4385038916,-8.2515800413,-1.485197331,-0.8922612767,81,0.7428,0.9054714,000,0
12ee12ee-12ee-12ee.log,12ee12ee-12ee-12ee,000,000,000,000,000,000,000,000,000,000,000,000
12ee12ee-12ee.log,12ee12ee-12ee,000,[],mndo,-7.5941530072,-8.5944434779,-1.3224732555,-0.5913033712,61,0.3482,0.7304382,000,0
12ee12ee-12ee12ee-.log,12ee12ee-12ee12ee-,000,[],mndo,-7.4417692576,-8.2611040256,-1.5314566836,-0.9061390825,81,0.0027,1.0123903,000,0
12ee12ee-12ee12ee.log,12ee12ee-12ee12ee,000,[],mndo,-7.4338779563,-8.2771587421,-1.5080548934,-0.8982477812,81,0.5163,0.9578047,000,0
12ee12ee.log,12ee12ee,000,[],mndo,-7.9625951447,-9.1071059498,-0.977705022,0.2440861132,41,0.6971,0.4601869,000,0
12ee12ee12ee-12ee-.log,12ee12ee12ee-12ee-,000,[],mndo,-7.4246260858,-8.2959345969,-1.4854694448,-0.8870911138,81,0.0039,0.9032307,000,0
12ee12ee12ee-12ee.log,12ee12ee12ee-12ee,000,[],mndo,-7.4338779563,-8.2771587421,-1.5080548934,-0.8982477812,81,0.5124,0.9578033,000,0
12ee12ee12ee.log,12ee12ee12ee,000,[],mndo,-7.6336095138,-8.6624719375,-1.320024231,-0.6174262997,61,0.7575,0.6875592,000,0
12ee12ee12ee12ee-.log,12ee12ee12ee12ee-,000,[],mndo,-7.4387760054,-8.2515800413,-1.485197331,-0.8922612767,81,0.7372,0.9054642,000,0
12ee12ee12ee12ee.log,12ee12ee12ee12ee,000,[],mndo,-7.459728771,-8.2858663849,-1.4911838355,-0.9015131472,81,0.4972,0.9153338,000,0
12ef.log,12ef,000,[],mndo,-8.8434276402,-14.0642037473,0.2421813163,1.046821937,20,0.6682,0.0673262,000,0
