11.log,11,000,[],pm3,-10.4796481516,-13.6895029915,0.5069480813,1.4979866814,6,2.4084,-0.0143593,000,0
1111-.log,1111-,000,[],pm3,-11.0701351813,-12.1602232187,-1.6163562012,1.2000220282,11,0.0736,-0.024613,000,0
1111-11-.log,1111-11-,000,[],pm3,-10.9313571236,-12.2075710266,-2.4446707259,-0.343951892,16,1.9805,-0.011718,000,0
1111-11-11-.log,1111-11-11-,000,[],pm3,-8.7272350311,-10.1645403265,-3.7382999145,-2.7034509863,21,5.786,0.1658919,000,0
1111-11-11.log,1111-11-11,000,[],pm3,-8.4382501345,-10.2956991967,-2.8264464414,-1.2092738987,21,6.5586,0.1630207,000,0
1111-11.log,1111-11,000,[],pm3,-10.6679509279,-12.274238917,-2.4180035697,-0.2013642406,16,1.8963,-0.0026495,000,0
1111-1111-.log,1111-1111-,000,[],pm3,-9.2197610789,-10.7438706888,-4.3878356472,-2.0101049256,21,0.1047,0.1430528,000,0
1111-1111.log,1111-1111,000,[],pm3,-9.3827572683,-11.149864536,-4.4730072787,-2.1238485102,21,2.4809,0.1345154,000,0
1111.log,1111,000,[],pm3,-10.9381599696,-12.0345066253,-1.4650609069,1.3896853737,11,3.6096,-0.019335,000,0
111111-.log,111111-,000,[],pm3,-10.9242821638,-12.2081152543,-2.444398612,-0.3436797781,16,2.0155,-0.0115686,000,0
111111-11-.log,111111-11-,000,[],pm3,-10.9974807864,-11.8192645789,-2.9731158004,-1.4773060297,21,0.1033,0.0026682,000,0
111111-11.log,111111-11,000,[],pm3,-9.379764016,-11.1457828284,-4.4683813434,-2.1216715995,21,2.5003,0.1345077,000,0
111111.log,111111,000,[],pm3,-11.0799312795,-11.9800838575,-2.3407232395,-0.3581018116,16,3.8129,-0.0115552,000,0
11111111-.log,11111111-,000,[],pm3,-8.7313167387,-10.1707989448,-3.7510892649,-2.6933827743,21,5.7722,0.1666154,000,0
11111111.log,11111111,000,[],pm3,-9.7931049368,-10.6513519837,-4.9690708064,-2.3665740542,21,2.6271,0.1632448,000,0
12aa.log,12aa,000,[],pm3,-9.1193510725,-13.3811980124,0.7630072034,1.8269723123,13,0.3503,0.0748221,000,0
12aa12aa-.log,12aa12aa-,000,[],pm3,-8.107087593,-13.2894956488,-0.3951092936,1.198661459,25,0.0014,0.137916,000,0
12aa12aa-12aa-12aa-.log,12aa12aa-12aa-12aa-,000,[],pm3,-7.5149678802,-10.4665866873,-1.0903601512,-0.2198679816,49,0.4547,0.2667129,000,0
12aa12aa-12aa-12aa.log,12aa12aa-12aa-12aa,000,[],pm3,-7.5269408891,-10.4690357119,-1.1107686891,-0.2364669257,49,0.4753,0.2647969,000,0
12aa12aa-12aa.log,12aa12aa-12aa,000,[],pm3,-7.7231349667,-10.3939322924,-0.8685873728,0.2555148944,37,0.4455,0.2005868,000,0
12aa12aa-12aa12aa-.log,12aa12aa-12aa12aa-,000,[],pm3,-7.5310225967,-10.477199127,-1.1290003163,-0.239460178,49,0.005,0.2632459,000,0
12aa12aa-12aa12aa.log,12aa12aa-12aa12aa,000,[],pm3,-7.523675523,-10.4850904284,-1.1151225105,-0.2329294458,49,0.4244,0.2648006,000,0
12aa12aa.log,12aa12aa,000,[],pm3,-8.1274961309,-13.3420136197,-0.4024563673,1.1967566621,25,0.4929,0.1394659,000,0
12aa12aa12aa-12aa-.log,12aa12aa12aa-12aa-,000,[],pm3,-7.5160563356,-10.4815529485,-1.1015168186,-0.225854486,49,0.0049,0.2663422,000,0
12aa12aa12aa-12aa.log,12aa12aa12aa-12aa,000,[],pm3,-7.523675523,-10.4853625422,-1.1151225105,-0.2329294458,49,0.4209,0.264801,000,0
12aa12aa12aa.log,12aa12aa12aa,000,[],pm3,-7.722590739,-10.3591017211,-0.8470903795,0.2666715618,37,0.3314,0.2041333,000,0
12aa12aa12aa12aa-.log,12aa12aa12aa12aa-,000,[],pm3,-7.5149678802,-10.4665866873,-1.0903601512,-0.2198679816,49,0.4479,0.2667127,000,0
12aa12aa12aa12aa.log,12aa12aa12aa12aa,000,[],pm3,-7.5081650342,-10.4442733526,-1.0724006379,-0.2049017205,49,0.0103,0.2690051,000,0
12ae.log,12ae,000,[],pm3,-8.9762191934,-10.9721741994,0.2108882249,1.0740333209,17,0.2806,0.1486266,000,0
12ae12ae-.log,12ae12ae-,000,[],pm3,-8.0937540149,-10.8899958202,-0.8454576965,0.2783724569,33,0.2375,0.2885224,000,0
12ae12ae-12ae-12ae-.log,12ae12ae-12ae-12ae-,000,[],pm3,-7.5715675586,-10.3607344041,-1.4947213154,-0.7632793172,65,0.4798,0.5662384,000,0
12ae12ae-12ae-12ae.log,12ae12ae-12ae-12ae,000,[],pm3,-7.5819078845,-10.3844083081,-1.5115923733,-0.7706263909,65,0.3529,0.5636976,000,0
12ae12ae-12ae.log,12ae12ae-12ae,000,[],pm3,-7.7476252122,-10.4752943302,-1.2732206507,-0.3717075035,49,0.1727,0.427606,000,0
12ae12ae-12ae12ae-.log,12ae12ae-12ae12ae-,000,[],pm3,-7.5723839001,-10.4007351384,-1.5129529425,-0.7526668775,65,0.0485,0.5666883,000,0
12ae12ae-12ae12ae.log,12ae12ae-12ae12ae,000,[],pm3,-7.564220485,-10.3754285514,-1.4971703399,-0.7567485851,65,0.0903,0.5664466,000,0
