12ae12ae12ae-12ae.log,12ae12ae12ae-12ae,000,[],indo,-7.2534664813,-13.0426883972,0.5306219852,2.2261633135,65,1.8548,-240.8183199,000,0
12ae12ae12ae.log,12ae12ae12ae,000,[],indo,-7.7740202545,-13.0187423794,0.94069754,2.9937964521,49,1.4911,-180.9477255,000,0
12ae12ae12ae12ae-.log,12ae12ae12ae12ae-,000,[],indo,-7.2589087581,-12.9648638394,0.5447719048,2.2158229876,65,1.9383,-240.8172141,000,0
12ae12ae12ae12ae.log,12ae12ae12ae12ae,000,[],indo,-7.2638068072,-12.8941142413,0.5605545075,2.210108597,65,1.5557,-240.8164974,000,0
12af.log,12af,000,[],indo,-10.6951623117,-13.1232340934,4.3870193057,4.5489270396,16,0.8939,-65.3691697,000,0
12af12af-.log,12af12af-,000,[],indo,-8.3792014316,-11.7506918916,2.4027651947,4.4109653235,31,2.171,-129.3964272,000,0
12af12af-12af-12af-.log,12af12af-12af-12af-,000,[],indo,-6.7612125473,-9.2110534361,1.2770302445,3.2474065497,61,7.5083,-257.4506816,000,0
12af12af-12af-12af.log,12af12af-12af-12af,000,[],indo,-6.7620288888,-9.2320062017,1.2530842267,3.2435969559,61,6.5879,-257.4506626,000,0
12af12af-12af.log,12af12af-12af,000,[],indo,-7.3516995771,-10.4638655489,1.6375810806,4.1418447371,46,3.3675,-193.4228869,000,0
12af12af-12af12af-.log,12af12af-12af12af-,000,[],indo,-6.8093766968,-9.2902385631,1.1921307268,3.2117596368,61,7.3502,-257.4554495,000,0
12af12af-12af12af.log,12af12af-12af12af,000,[],indo,-6.8161795427,-9.2899664493,1.2122671509,3.2139365475,61,5.0998,-257.4524483,000,0
12af12af.log,12af12af,000,[],indo,-8.4202906212,-11.7675629496,2.3829008845,4.4727351648,31,0.3838,-129.3934845,000,0
12af12af12af-12af-.log,12af12af12af-12af-,000,[],indo,-6.8099209244,-9.3003067752,1.1943076376,3.2000587418,61,6.4319,-257.4524049,000,0
12af12af12af-12af.log,12af12af12af-12af,000,[],indo,-6.8120978351,-9.3125518979,1.1801577179,3.2006029694,61,4.9208,-257.4520957,000,0
12af12af12af.log,12af12af12af,000,[],indo,-7.4131973046,-10.5120296984,1.6136350628,4.091503677,46,1.0391,-193.4212676,000,0
12af12af12af12af-.log,12af12af12af12af-,000,[],indo,-6.8510101141,-9.3220758822,1.1790692626,3.1698541057,61,4.9542,-257.4535086,000,0
12af12af12af12af.log,12af12af12af12af,000,[],indo,-6.8572687323,-9.3098307595,1.2147161754,3.1812828869,61,2.7011,-257.4503414,000,0
12ai.log,12ai,000,[],indo,-10.9202004563,-13.186364504,4.1505523799,4.5222598834,16,1.0341,-56.1693728,000,0
12ai12ai-.log,12ai12ai-,000,[],indo,-8.5179794892,-12.186618261,2.1535089186,4.5935537092,31,0.3283,-110.9919921,000,0
12ai12ai-12ai-12ai-.log,12ai12ai-12ai-12ai-,000,[],indo,-7.0047544329,-9.4086080829,1.0454613678,2.769846763,61,1.1995,-220.6416065,000,0
12ai12ai-12ai-12ai.log,12ai12ai-12ai-12ai,000,[],indo,-7.0031217498,-9.4069753999,1.0206990085,2.7695746491,61,1.0916,-220.6425173,000,0
12ai12ai-12ai.log,12ai12ai-12ai,000,[],indo,-7.5263966614,-10.7055026376,1.4027468379,3.6215630777,46,1.1596,-165.8174529,000,0
12ai12ai-12ai12ai-.log,12ai12ai-12ai12ai-,000,[],indo,-6.9935977655,-9.4355473529,0.9986577876,2.7848130241,61,1.467,-220.6434153,000,0
12ai12ai-12ai12ai.log,12ai12ai-12ai12ai,000,[],indo,-6.9968631315,-9.4458876788,1.0155288456,2.7766496089,61,1.8981,-220.6427101,000,0
12ai12ai.log,12ai12ai,000,[],indo,-8.5664157525,-12.2258026538,2.1282023316,4.6871608696,31,1.9026,-110.9913702,000,0
12ai12ai12ai-12ai-.log,12ai12ai12ai-12ai-,000,[],indo,-6.9957746762,-9.4570443462,1.016617301,2.778282292,61,1.5503,-220.6416757,000,0
12ai12ai12ai-12ai.log,12ai12ai12ai-12ai,000,[],indo,-6.9930535378,-9.4469761342,0.9989299014,2.7856293656,61,2.7585,-220.6423617,000,0
12ai12ai12ai.log,12ai12ai12ai,000,[],indo,-7.5568734113,-10.7308092246,1.4073727732,3.5978891738,46,2.4543,-165.8154738,000,0
12ai12ai12ai12ai-.log,12ai12ai12ai12ai-,000,[],indo,-6.9963189039,-9.4200368641,1.0231480331,2.7818197719,61,3.0087,-220.6410394,000,0
12ai12ai12ai12ai.log,12ai12ai12ai12ai,000,[],indo,-7.0052986605,-9.4243906856,1.0427402295,2.778282292,61,2.5796,-220.6399488,000,0
12al.log,12al,000,[],indo,-10.5708062875,-15.8525358944,4.3954548347,4.5859345217,19,2.3219,-73.7968492,000,0
12al12al-.log,12al12al-,000,[],indo,-8.2760702867,-13.0780631962,2.4931069891,4.4264758123,37,3.0241,-146.2490042,000,0
12al12al-12al-12al-.log,12al12al-12al-12al-,000,[],indo,-6.6871975832,-11.1493203083,1.2960782132,3.2697198844,73,4.3743,-291.0690047,000,0
12al12al-12al-12al.log,12al12al-12al-12al,000,[],indo,-6.7209396992,-10.9319013513,1.2462813807,3.2308076055,73,6.132,-291.0691865,000,0
12al12al-12al.log,12al12al-12al,000,[],indo,-7.2733307915,-12.8116637483,1.6647924645,4.1559946567,55,6.1897,-218.6585709,000,0
12al12al-12al12al-.log,12al12al-12al12al-,000,[],indo,-6.7035244135,-10.9359830589,1.2421996731,3.2659102907,73,8.1602,-291.1164239,000,0
12al12al-12al12al.log,12al12al-12al12al,000,[],indo,-6.6956331122,-10.9321734651,1.2544447959,3.2601959001,73,9.6281,-291.1151254,000,0
12al12al.log,12al12al,000,[],indo,-8.2657299609,-13.0971111649,2.4637186946,4.4732793925,37,5.0558,-146.2463504,000,0
12al12al12al-12al-.log,12al12al12al-12al-,000,[],indo,-6.6510064427,-11.1675519355,1.3058743114,3.3015572036,73,8.2194,-291.1127193,000,0
12al12al12al-12al.log,12al12al12al-12al,000,[],indo,-6.6809389649,-11.0377536345,1.2751254476,3.2727131367,73,10.3727,-291.1129797,000,0
12al12al12al.log,12al12al12al,000,[],indo,-7.2104724948,-13.1390166961,1.7344536071,4.2185808396,55,7.3165,-218.6991645,000,0
12al12al12al12al-.log,12al12al12al12al-,000,[],indo,-6.6199854651,-11.6832076596,1.3499567532,3.3450954177,73,8.4046,-291.1561443,000,0
12al12al12al12al.log,12al12al12al12al,000,[],indo,-6.6169922129,-11.718038231,1.3665556974,3.3423742793,73,8.3299,-291.1532766,000,0
12dd.log,12dd,000,[],indo,-11.6508261129,-12.6663549585,2.712430743,3.4808802232,21,4.6354,-81.8047017,000,0
12dd12dd-.log,12dd12dd-,000,[],indo,-9.533236221,-12.781731226,0.2122487941,3.1461802017,41,0.0019,-162.2671026,000,0
12dd12dd-12dd-12dd-.log,12dd12dd-12dd-12dd-,000,[],indo,-8.3136219965,-10.4665866873,-0.9632829886,0.4718453961,81,7.3984,-323.1928306,000,0
12dd12dd-12dd-12dd.log,12dd12dd-12dd-12dd,000,[],indo,-7.3266651039,-8.0779714122,-1.0158009594,0.7341631365,81,0.2139,-323.232867,000,0
12dd12dd-12dd.log,12dd12dd-12dd,000,[],indo,-8.6619277098,-11.5027961847,-0.5202816594,1.2158046308,61,4.0637,-242.7341975,000,0
12dd12dd-12dd12dd-.log,12dd12dd-12dd12dd-,000,[],indo,-8.2129398762,-10.4110754643,-0.930629328,0.5406901973,81,0.0057,-323.2017465,000,0
12dd12dd-4dd12dd.log,12dd12dd-4dd12dd,000,[],indo,-7.7892586295,-12.0834871162,-0.8889959107,0.8865468861,83,4.1072,-320.8817547,000,0
12dd12dd.log,12dd12dd,000,[],indo,-9.5169093907,-12.7090768311,0.2617735127,3.1622349182,41,7.6633,-162.2650516,000,0
12dd12dd12dd-12dd-.log,12dd12dd12dd-12dd-,000,[],indo,-8.3231459808,-10.4946144127,-0.9880453479,0.4985125523,81,0.0073,-323.1930525,000,0
12dd12dd12dd-12dd.log,12dd12dd12dd-12dd,000,[],indo,-8.2668184162,-10.4516204262,-0.9581128257,0.5200095455,81,7.2303,-323.1973623,000,0
12dd12dd12dd.log,12dd12dd12dd,000,[],indo,-8.7288677141,-11.535994073,-0.5396017419,1.2125392647,61,8.8288,-242.7274242,000,0
12dd12dd12dd12dd-.log,12dd12dd12dd12dd-,000,[],indo,-8.3136219965,-10.4668588012,-0.9632829886,0.4718453961,81,7.4084,-323.1928287,000,0
12dd12dd12dd12dd.log,12dd12dd12dd12dd,000,[],indo,-8.3408333803,-10.5071316493,-0.9885895756,0.4604166149,81,7.8681,-323.1900609,000,0
12dh.log,12dh,000,[],indo,-10.31365871,-16.3752665784,3.3804702167,4.2071520584,20,2.8466,-76.7362222,000,0
12dh12dh-.log,12dh12dh-,000,[],indo,-8.1854563785,-13.5735824963,1.6171725427,3.8052399188,39,4.5403,-152.1369515,000,0
12dh12dh-12dh-12dh-.log,12dh12dh-12dh-12dh-,000,[],indo,-6.9187664599,-10.3005972458,0.4702127131,2.1673867243,77,7.633,-302.9589808,000,0
12dh12dh-12dh-12dh.log,12dh12dh-12dh-12dh,000,[],indo,-6.8700580828,-10.293522286,0.5907591436,2.226979655,77,6.8681,-302.9612474,000,0
12dh12dh-12dh.log,12dh12dh-12dh,000,[],indo,-7.3206785995,-12.1430800469,0.9148467253,2.9173324635,58,5.5849,-227.546772,000,0
12dh12dh-12dh12dh-.log,12dh12dh-12dh12dh-,000,[],indo,-6.8586293015,-10.2600522838,0.5213701147,2.2332382733,77,6.9538,-302.9586158,000,0
12dh12dh-4dh12dh.log,12dh12dh-4dh12dh,000,[],indo,-7.2414934724,-11.2336755983,0.8966150981,2.2416738023,79,9.4085,-300.5768353,000,0
12dh12dh.log,12dh12dh,000,[],indo,-8.2308993895,-13.5787526592,1.5888727035,3.8055120326,39,4.2235,-152.1399457,000,0
12dh12dh12dh-12dh-.log,12dh12dh12dh-12dh-,000,[],indo,-6.854547594,-10.2793723664,0.4862674296,2.18480201,77,7.6769,-302.9583251,000,0
12dh12dh12dh-12dh.log,12dh12dh12dh-12dh,000,[],indo,-6.8161795427,-10.2524330964,0.5268123915,2.2280681103,77,6.7449,-302.9580528,000,0
12dh12dh12dh.log,12dh12dh12dh,000,[],indo,-7.3370054298,-12.169747203,0.864777779,2.8980123809,58,5.5955,-227.5487371,000,0
12dh12dh12dh12dh-.log,12dh12dh12dh12dh-,000,[],indo,-6.7935940941,-10.1778739046,0.5815072731,2.2422180299,77,6.6898,-302.9574386,000,0
12dh12dh12dh12dh.log,12dh12dh12dh12dh,000,[],indo,-6.8589014154,-10.239643746,0.477015559,2.1741895703,77,7.7803,-302.95981,000,0
12ea.log,12ea,000,[],indo,-10.8772064698,-13.4682744408,3.6904078789,4.2915073483,17,0.536,-61.2128956,000,0
12ea12ea-.log,12ea12ea-,000,[],indo,-8.6823362477,-13.0775189686,1.6911875068,4.3622569464,33,0.4812,-121.0794214,000,0
12ea12ea-12ea-12ea-.log,12ea12ea-12ea-12ea-,000,[],indo,-7.2591808719,-12.9667686362,0.5450440187,2.2163672153,65,1.9539,-240.8169187,000,0
12ea12ea-12ea-12ea.log,12ea12ea-12ea-12ea,000,[],indo,-7.252378026,-12.7539756145,0.5608266213,2.2179998983,65,1.0918,-240.8189791,000,0
12ea12ea-12ea.log,12ea12ea-12ea,000,[],indo,-7.7498021229,-13.0908525466,0.9431465645,3.0196472668,49,0.9716,-180.9489499,000,0
12ea12ea-12ea12ea-.log,12ea12ea-12ea12ea-,000,[],indo,-7.2493847737,-12.8932978998,0.5366084897,2.235415184,65,1.3414,-240.8188884,000,0
12ea12ea-12ea12ea.log,12ea12ea-12ea12ea,000,[],indo,-7.2537385952,-13.0437768526,0.5308940991,2.2267075411,65,1.871,-240.8180263,000,0
12ea12ea.log,12ea12ea,000,[],indo,-8.7190716159,-13.1066351493,1.6715953104,4.4746399617,33,1.119,-121.0791554,000,0
12ea12ea12ea-12ea-.log,12ea12ea12ea-12ea-,000,[],indo,-7.2510174568,-13.0511239262,0.5477651571,2.2199046952,65,1.2513,-240.8172577,000,0
12ea12ea12ea-12ea.log,12ea12ea12ea-12ea,000,[],indo,-7.2474799769,-13.0467701048,0.55293532,2.2277959965,65,1.3562,-240.8181224,000,0
12ea12ea12ea.log,12ea12ea12ea,000,[],indo,-7.7742923684,-13.0179260379,0.9409696538,2.9943406798,49,1.4987,-180.9475036,000,0
12ea12ea12ea12ea-.log,12ea12ea12ea12ea-,000,[],indo,-7.2507453429,-12.9618705872,0.5796024762,2.218544126,65,0.7226,-240.8172166,000,0
12ea12ea12ea12ea.log,12ea12ea12ea12ea,000,[],indo,-7.264078921,-12.8949305829,0.5610987352,2.2106528247,65,1.5676,-240.8162034,000,0
12ee.log,12ee,000,[],indo,-10.770537845,-11.5539535863,3.4354372121,4.1540898598,21,0.2753,-74.675278,000,0
12ee12ee-.log,12ee12ee-,000,[],indo,-8.3906302128,-11.4834761021,1.2544447959,4.1208919715,41,0.002,-148.0092812,000,0
12ee12ee-12ee-12ee-.log,12ee12ee-12ee-12ee-,000,[],indo,-6.9914208548,-9.1313240814,0.180411475,1.6634318953,81,0.7869,-294.6812188,000,0
12ee12ee-12ee-12ee.log,12ee12ee-12ee-12ee,000,000,000,000,000,000,000,000,000,000,000,000
12ee12ee-12ee.log,12ee12ee-12ee,000,[],indo,-7.4161905568,-10.2219563464,0.5167441795,2.4267112125,61,0.4147,-221.3221486,000,0
12ee12ee-12ee12ee-.log,12ee12ee-12ee12ee-,000,[],indo,-6.9081540202,-9.0962213962,0.136601147,1.6830240917,81,0.0069,-294.6354433,000,0
12ee12ee-12ee12ee.log,12ee12ee-12ee12ee,000,[],indo,-6.9514201205,-9.1245212354,0.1521116358,1.6702347412,81,0.7767,-294.658436,000,0
12ee12ee.log,12ee12ee,000,[],indo,-8.3843715945,-11.4742242316,1.2280497535,4.1255179068,41,0.6833,-148.0084247,000,0
12ee12ee12ee-12ee-.log,12ee12ee12ee-12ee-,000,[],indo,-6.9949583347,-9.1517326193,0.1670778969,1.6628876676,81,0.0084,-294.6813942,000,0
12ee12ee12ee-12ee.log,12ee12ee12ee-12ee,000,[],indo,-6.9514201205,-9.1245212354,0.1521116358,1.6705068551,81,0.7725,-294.6584375,000,0
12ee12ee12ee.log,12ee12ee12ee,000,[],indo,-7.4730623491,-10.1844046367,0.5336152375,2.3333761659,61,0.9397,-221.3438373,000,0
12ee12ee12ee12ee-.log,12ee12ee12ee12ee-,000,[],indo,-6.9916929686,-9.1313240814,0.180411475,1.6634318953,81,0.7764,-294.6812201,000,0
12ee12ee12ee12ee.log,12ee12ee12ee12ee,000,[],indo,-6.9886997164,-9.1340452198,0.1695269214,1.6509146587,81,0.9688,-294.6796287,000,0
12ef.log,12ef,000,[],indo,-10.6826450752,-16.4389412166,3.6727204794,4.3715088169,20,1.2063,-78.8312949,000,0
12ef12ef-.log,12ef12ef-,000,[],indo,-8.1827352401,-13.4650090747,1.8318703614,4.3388551562,39,1.5159,-156.3268249,000,0
12ef12ef-12ef-12ef-.log,12ef12ef-12ef-12ef-,000,[],indo,-6.707878235,-10.6388347472,0.7406938686,2.4816782079,77,6.5758,-311.3184822,000,0
12ef12ef-12ef-12ef.log,12ef12ef-12ef-12ef,000,[],indo,-6.6801226234,-10.6535288944,0.770354277,2.5029030873,77,5.1902,-311.3192448,000,0
12ef12ef-12ef.log,12ef12ef-12ef,000,[],indo,-7.2238060729,-11.6723231061,1.1260070641,3.2482228912,58,2.9443,-233.8236815,000,0
12ef12ef-12ef12ef-.log,12ef12ef-12ef12ef-,000,[],indo,-6.7285588867,-10.6001945821,0.7045027281,2.4683446298,77,5.9111,-311.3248796,000,0
12ef12ef-12ef12ef.log,12ef12ef-12ef12ef,000,[],indo,-6.754953929,-10.5697178322,0.7066796388,2.4726984512,77,5.0852,-311.3320669,000,0
12ef12ef.log,12ef12ef,000,[],indo,-8.2393349185,-13.1629627139,1.8329588167,4.3747741829,39,1.1302,-156.3343107,000,0
12ef12ef12ef-12ef-.log,12ef12ef12ef-12ef-,000,[],indo,-6.7307357974,-10.6423722271,0.7159315093,2.4354188553,77,5.2727,-311.3304558,000,0
12ef12ef12ef-12ef.log,12ef12ef12ef-12ef,000,[],indo,-6.71957913,-10.6448212516,0.7276324044,2.451201458,77,3.8399,-311.3318559,000,0
12ef12ef12ef.log,12ef12ef12ef,000,[],indo,-7.2929229879,-11.658989528,1.1164830797,3.2180182551,58,1.1274,-233.8410632,000,0
12ef12ef12ef12ef-.log,12ef12ef12ef12ef-,000,[],indo,-6.751688563,-10.745231258,0.7412380963,2.441133246,77,3.4864,-311.3419371,000,0
12ef12ef12ef12ef.log,12ef12ef12ef12ef,000,[],indo,-6.7878797035,-10.7174756465,0.7341631365,2.4468476366,77,2.7424,-311.3491545,000,0
12ei.log,12ei,000,[],indo,-10.6984276778,-16.3771713752,3.7018366601,4.3565425557,20,0.7945,-69.6319563,000,0
12ei12ei-.log,12ei12ei-,000,[],indo,-8.2341647556,-13.2451410931,1.6560848216,4.367971337,39,0.4627,-137.9220061,000,0
12ei12ei-12ei-12ei-.log,12ei12ei-12ei-12ei-,000,[],indo,-6.814002632,-10.7474081687,0.5684458088,2.1216715995,77,0.7239,-274.500396,000,0
12ei12ei-12ei-12ei.log,12ei12ei-12ei-12ei,000,[],indo,-6.7712807594,-10.7408774366,0.559738166,2.161128106,77,0.2685,-274.4988252,000,0
12ei12ei-12ei.log,12ei12ei-12ei,000,[],indo,-7.291018191,-11.5659265952,0.9412417677,2.8634539234,58,0.6738,-206.2158491,000,0
12ei12ei-12ei12ei-.log,12ei12ei-12ei12ei-,000,[],indo,-6.7922335249,-10.7569321531,0.554568003,2.1464339588,77,0.4899,-274.5101925,000,0
12ei12ei-12ei12ei.log,12ei12ei-12ei12ei,000,[],indo,-6.8061113307,-10.7406053228,0.5518468647,2.1401753405,77,0.9682,-274.5055048,000,0
12ei12ei.log,12ei12ei,000,[],indo,-8.2624645948,-12.980646442,1.6258801855,4.3717809307,39,1.2796,-137.918156,000,0
12ei12ei12ei-12ei-.log,12ei12ei12ei-12ei-,000,[],indo,-6.8006690539,-10.7046862961,0.5665410119,2.1320119253,77,0.8662,-274.5005132,000,0
12ei12ei12ei-12ei.log,12ei12ei12ei-12ei,000,[],indo,-6.7878797035,-10.7210131264,0.5689900365,2.1369099744,77,1.4519,-274.5052203,000,0
12ei12ei12ei.log,12ei12ei12ei,000,[],indo,-7.3155084365,-11.5259258609,0.9317177833,2.8318887182,58,1.5173,-206.2066809,000,0
12ei12ei12ei12ei-.log,12ei12ei12ei12ei-,000,[],indo,-6.7862470205,-10.7474081687,0.5959293065,2.132556153,77,1.6475,-274.5000484,000,0
12ei12ei12ei12ei.log,12ei12ei12ei12ei,000,[],indo,-6.8082882414,-10.7446870304,0.5727996302,2.1181341195,77,1.6031,-274.4956126,000,0
12el.log,12el,000,[],indo,-10.6657740172,-15.0906171464,3.6338082005,4.3875635333,23,1.8338,-87.2549952,000,0
12el12el-.log,12el12el-,000,[],indo,-8.0790598676,-13.3972527289,1.9273823187,4.3345013348,45,2.7365,-173.173604,000,0
12el12el-12el-12el-.log,12el12el-12el-12el-,000,[],indo,-5.9568440405,-10.043993896,0.8933497321,2.8025004236,89,3.6317,-344.6199785,000,0
12el12el-12el-12el.log,12el12el-12el-12el,000,[],indo,-6.4175327692,-10.5490371804,0.8560701362,2.7279412318,89,4.2888,-344.7435553,000,0
12el12el-12el.log,12el12el-12el,000,[],indo,-7.1710159882,-10.7280880862,1.1447829189,3.2542093956,67,4.9496,-259.0455193,000,0
12el12el-12el12el-.log,12el12el-12el12el-,000,[],indo,-6.6510064427,-10.6859104412,0.7556601298,2.5385500002,89,7.3845,-344.8880564,000,0
12el12el-12el12el.log,12el12el-12el12el,000,[],indo,-6.6708707529,-10.8883631371,0.7303535428,2.5075290226,89,8.2286,-344.9648271,000,0
12el12el.log,12el12el,000,[],indo,-8.1628709299,-13.4380698047,1.8781297139,4.3094668617,45,4.1466,-173.1671126,000,0
12el12el12el-12el-.log,12el12el12el-12el-,000,[],indo,-5.9503133083,-10.5933917361,0.7991983439,2.5812718728,89,6.9234,-344.8116765,000,0
12el12el12el-12el.log,12el12el12el-12el,000,[],indo,-6.623522945,-10.7767964633,0.7815109444,2.5137876409,89,8.5201,-344.962634,000,0
12el12el12el.log,12el12el12el,000,[],indo,-7.1682948498,-10.6350251534,1.1793413764,3.2980197237,67,6.3072,-259.082699,000,0
12el12el12el12el-.log,12el12el12el12el-,000,[],indo,-6.5739982264,-11.2649686897,0.8536211116,2.5831766697,89,6.5166,-345.00639,000,0
12el12el12el12el.log,12el12el12el12el,000,[],indo,-6.6273325387,-11.1504087637,0.8138924912,2.548890326,89,7.5723,-344.9995815,000,0
12fa.log,12fa,000,[],indo,-10.6714884078,-13.1607858032,4.3870193057,4.5726009436,16,2.5613,-65.3694098,000,0
12fa12fa-.log,12fa12fa-,000,[],indo,-8.3805620007,-11.751780347,2.4030373085,4.4106932096,31,2.1719,-129.3963917,000,0
12fa12fa-12fa-12fa-.log,12fa12fa-12fa-12fa-,000,[],indo,-6.8523706833,-9.3234364514,1.1796134903,3.1701262195,61,4.9655,-257.453467,000,0
12fa12fa-12fa-12fa.log,12fa12fa-12fa-12fa,000,[],indo,-6.8107372659,-9.2540474226,1.242471787,3.2269980118,61,6.3418,-257.4525057,000,0
12fa12fa-12fa.log,12fa12fa-12fa,000,[],indo,-7.3206785995,-10.4352935959,1.6710510828,4.1821175852,46,6.4829,-193.4229747,000,0
12fa12fa-12fa12fa-.log,12fa12fa-12fa12fa-,000,[],indo,-6.8104651521,-9.2913270185,1.1926749545,3.2120317507,61,7.3614,-257.4553996,000,0
12fa12fa-12fa12fa.log,12fa12fa-12fa12fa,000,[],indo,-6.7214839269,-9.2194889651,1.2656014633,3.2860467148,61,10.7348,-257.4501565,000,0
12fa12fa.log,12fa12fa,000,[],indo,-8.3220575254,-11.6500097713,2.4547389379,4.4504218301,31,5.4493,-129.3916038,000,0
12fa12fa12fa-12fa-.log,12fa12fa12fa-12fa-,000,[],indo,-6.8112814936,-9.3016673444,1.1948518652,3.2003308556,61,6.4435,-257.4523597,000,0
